"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"1098","ENSMUSG00000032330",9251.08143905209,1.18503124098701,0.360657308492974,3.28575413025381,0.00101709747823674,0.00784568218635281,"Cox7a2"
"1099","ENSMUSG00000060594",68.2586182186428,1.28212798174381,0.32154283547489,3.98742512751132,6.6794273804074e-05,0.00100969596420333,"Layn"
"1100","ENSMUSG00000091366",15.8588717608724,-2.50593660307515,0.745972319239174,-3.35928899564394,0.000781433011611212,0.0064943100913746,"Gm17040"
"1101","ENSMUSG00000032578",588.715279100356,-2.59579792744799,0.353610121965161,-7.34084735194241,2.1224577322181e-13,4.42893473792027e-11,"Cish"
"1102","ENSMUSG00000032118",8.86726524133115,2.45156362138055,0.658203515503312,3.72462857404507,0.000195603000975207,0.0023534143509563,"Fez1"
"1103","ENSMUSG00000098747",448.888247387915,1.03614431921375,0.298746771062086,3.46830298961931,0.000523756401405803,0.00484744093317552,"Gm27216"
"1104","ENSMUSG00000037493",196.741238802272,1.33952558371545,0.393891795624294,3.400745074145,0.000672024666039021,0.00581938001825308,"Cib2"
"1105","ENSMUSG00000038379",5.86963997951297,4.36082223873957,1.03364735405049,4.21886847738843,2.45531442157836e-05,0.00047241463124684,"Ttk"
"1106","ENSMUSG00000032281",22.0062346773307,1.91928174979261,0.313639332197257,6.11939113741486,9.39335768770941e-10,9.36605679590769e-08,"Acsbg1"
"1107","ENSMUSG00000090136",1552.78742297577,1.02916183284027,0.412951526176227,2.49220978154485,0.0126951031492445,0.0486649810478777,NA
"1108","ENSMUSG00000087466",5.72739376089914,1.86192094832305,0.674992571380731,2.7584317624628,0.00580794295996898,0.0279343475860907,"A330041J22Rik"
