"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"38","ENSMUSG00000058248",10.4929048279865,-1.97325565698237,0.630998625544804,-3.12719485764118,0.00176482915089134,0.0145803701400782,"Kcnh1"
"39","ENSMUSG00000102117",135.755295008313,1.22400530330922,0.417027226269714,2.93507288302943,0.00333469351341011,0.023469239014233,"Rpsa-ps1"
"40","ENSMUSG00000016200",147.757687548857,-1.03301054540252,0.309018558055092,-3.34287543086118,0.000829151115726483,0.00825115424455248,"Syt14"
"41","ENSMUSG00000081382",105.818825647935,1.68812451466451,0.35393074235107,4.76964646656783,1.84549518345997e-06,7.71790661330852e-05,"Rpl18-ps1"
"42","ENSMUSG00000085400",5.47220856988817,-2.50967406598662,0.817258824105829,-3.07084364458528,0.00213454897098002,0.0169366545361061,NA
"43","ENSMUSG00000084333",7.85963033316051,1.77252075224769,0.603216437647066,2.93844902364011,0.00329858898403572,0.0232880152165564,"Gm11599"
"44","ENSMUSG00000016179",45.312343381387,1.69714894758241,0.363009207433792,4.67522286715535,2.93634560357218e-06,0.000111092656751223,"Camk1g"
"45","ENSMUSG00000102976",33.4957386794528,-1.40762466838386,0.443396261156746,-3.17464262037664,0.00150021145754077,0.0129602134494592,"Zc3h11a"
"46","ENSMUSG00000094410",38.0761010466556,-2.52196971656605,0.652455538979095,-3.86535107129631,0.000110929521142542,0.00179482369100415,"Zbed6"
"47","ENSMUSG00000104077",6.50102858967341,2.1206203824166,0.744993616497539,2.84649470204368,0.00442034647636563,0.0287784602856599,NA
"48","ENSMUSG00000103659",9.06575704765036,-2.16351174307901,0.713775696068321,-3.03108070924275,0.0024368010201166,0.0185565423055606,NA
"49","ENSMUSG00000104117",11.0699963448454,-1.42672146516724,0.517461876584514,-2.7571528062787,0.00583070967264323,0.0350969662969185,"Gm20743"
"50","ENSMUSG00000102302",6.03252394657608,-2.5927328334332,0.948888322017352,-2.73238986430037,0.00628766894758712,0.0370937648406036,NA
"51","ENSMUSG00000026308",12.9828047000519,1.460660689147,0.514092469321002,2.84124117024356,0.00449383139761191,0.0291257256865394,"Klhl30"
"52","ENSMUSG00000010311",7.66432315904408,2.55976036680185,0.690210854724401,3.70866431508667,0.00020835543298537,0.00286892674765774,"Optc"
"53","ENSMUSG00000055866",233.923907067431,-1.46835154547551,0.377533808437286,-3.88932464499911,0.000100523572189955,0.00166093919489907,"Per2"
"54","ENSMUSG00000026260",7205.69445283906,1.03383073627074,0.204217022752219,5.06241214536317,4.13984855158529e-07,2.36041336711656e-05,"Ndufa10"
"55","ENSMUSG00000096712",33.7634767445251,1.11438671324117,0.382140858001641,2.91616740243041,0.00354360313920736,0.0244631893385731,NA
"56","ENSMUSG00000097680",16.8978701696626,-1.18841074863836,0.427085875571898,-2.78260372588298,0.00539246250292594,0.0332438421697931,NA
"57","ENSMUSG00000015843",23.5908691948778,1.34751651341502,0.413458596440753,3.2591328975019,0.00111753304909115,0.0103761405718596,"Rxrg"
